Request_id,Pickup_point,Driver_point,Status,Request_timestamp,Drop _timestamp
5669,Airport,kachiguda,No Cars Available,15-07-2016 07:02:35,NA
5658,Airport,kachiguda,No Cars Available,15-07-2016 07:03:18,NA
5667,Airport,kachiguda,No Cars Available,15-07-2016 07:07:53,NA
5680,Airport,kachiguda,No Cars Available,15-07-2016 07:08:09,NA
5684,Airport,kachiguda,No Cars Available,15-07-2016 07:19:18,NA
5695,Airport,kachiguda,No Cars Available,15-07-2016 07:26:20,NA
5692,Railwaystation,kachiguda,No Cars Available,15-07-2016 07:27:30,NA
5693,Airport,kachiguda,No Cars Available,15-07-2016 07:27:37,NA
5722,Airport,kachiguda,No Cars Available,15-07-2016 07:39:22,NA
5712,Airport,kachiguda,No Cars Available,15-07-2016 07:39:41,NA
5721,Airport,kachiguda,No Cars Available,15-07-2016 07:41:08,NA
5727,Airport,kachiguda,No Cars Available,15-07-2016 07:41:36,NA
5725,Airport,kachiguda,No Cars Available,15-07-2016 07:42:22,NA
5726,Airport,kachiguda,No Cars Available,15-07-2016 07:46:01,NA
5739,Airport,kachiguda,No Cars Available,15-07-2016 07:50:44,NA
5744,Airport,kachiguda,No Cars Available,15-07-2016 07:55:54,NA
5745,Airport,kachiguda,No Cars Available,15-07-2016 07:58:18,NA
5747,Airport,kachiguda,No Cars Available,15-07-2016 07:58:52,NA
5743,Airport,kachiguda,No Cars Available,15-07-2016 07:59:34,NA
5758,Airport,kachiguda,No Cars Available,15-07-2016 08:06:06,NA
5770,Railwaystation,kachiguda,No Cars Available,15-07-2016 08:16:05,NA
5762,Airport,kachiguda,No Cars Available,15-07-2016 08:23:09,NA
5773,Airport,kachiguda,No Cars Available,15-07-2016 08:24:44,NA
5776,Airport,kachiguda,No Cars Available,15-07-2016 08:25:08,NA
5777,Airport,kachiguda,No Cars Available,15-07-2016 08:27:07,NA
5779,Airport,kachiguda,No Cars Available,15-07-2016 08:27:56,NA
5797,Airport,kachiguda,No Cars Available,15-07-2016 08:39:22,NA
5803,Airport,kachiguda,No Cars Available,15-07-2016 08:40:46,NA
5796,Airport,kachiguda,No Cars Available,15-07-2016 08:40:52,NA
5804,Airport,kachiguda,No Cars Available,15-07-2016 08:42:40,NA
5813,Airport,kachiguda,No Cars Available,15-07-2016 08:46:26,NA
5810,Airport,kachiguda,No Cars Available,15-07-2016 08:46:52,NA
5818,Airport,kachiguda,No Cars Available,15-07-2016 08:49:20,NA
5819,Airport,Nampally,No Cars Available,15-07-2016 08:49:20,NA
5837,Airport,Nampally,No Cars Available,15-07-2016 08:59:46,NA
5829,Airport,Nampally,No Cars Available,15-07-2016 09:01:29,NA
5845,Airport,Nampally,No Cars Available,15-07-2016 09:06:22,NA
5841,Airport,Nampally,No Cars Available,15-07-2016 09:07:25,NA
5852,Airport,Nampally,No Cars Available,15-07-2016 09:07:28,NA
5840,Airport,Nampally,No Cars Available,15-07-2016 09:07:45,NA
5859,Airport,Nampally,No Cars Available,15-07-2016 09:11:55,NA
5858,Airport,Nampally,No Cars Available,15-07-2016 09:14:50,NA
5863,Airport,Nampally,No Cars Available,15-07-2016 09:15:16,NA
5882,Airport,Nampally,No Cars Available,15-07-2016 09:32:02,NA
5885,Airport,Nampally,No Cars Available,15-07-2016 09:34:14,NA
5881,Airport,Nampally,No Cars Available,15-07-2016 09:36:17,NA
5889,Airport,Nampally,No Cars Available,15-07-2016 09:38:50,NA
5909,Airport,Nampally,No Cars Available,15-07-2016 10:00:54,NA
5922,Airport,Nampally,No Cars Available,15-07-2016 10:07:19,NA
5931,Airport,Nampally,No Cars Available,15-07-2016 10:10:48,NA
5930,Airport,Nampally,No Cars Available,15-07-2016 10:12:03,NA
5934,Railwaystation,Nampally,No Cars Available,15-07-2016 10:12:18,NA
5939,Airport,Nampally,No Cars Available,15-07-2016 10:18:54,NA
5937,Airport,Nampally,No Cars Available,15-07-2016 10:20:55,NA
5941,Airport,Nampally,No Cars Available,15-07-2016 10:23:54,NA
5946,Airport,Nampally,No Cars Available,15-07-2016 10:28:33,NA
5943,Airport,Nampally,No Cars Available,15-07-2016 10:29:08,NA
5954,Airport,Nampally,No Cars Available,15-07-2016 10:44:46,NA
5951,Airport,Nampally,No Cars Available,15-07-2016 10:49:35,NA
5959,Airport,Nampally,No Cars Available,15-07-2016 10:53:00,NA
5969,Airport,Nampally,No Cars Available,15-07-2016 10:55:41,NA
5965,Airport,Nampally,No Cars Available,15-07-2016 10:57:44,NA
5963,Airport,Nampally,No Cars Available,15-07-2016 10:58:18,NA
5968,Airport,Nampally,No Cars Available,15-07-2016 11:08:29,NA
5974,Airport,Nampally,No Cars Available,15-07-2016 11:14:55,NA
5975,Airport,Nampally,No Cars Available,15-07-2016 11:15:11,NA
5982,Airport,Nampally,No Cars Available,15-07-2016 11:38:24,NA
5985,Airport,Nampally,No Cars Available,15-07-2016 11:41:48,NA
5984,Airport,Nampally,No Cars Available,15-07-2016 11:44:53,NA
5995,Airport,Nampally,No Cars Available,15-07-2016 11:52:19,NA
5991,Airport,Nampally,No Cars Available,15-07-2016 11:52:45,NA
5997,Airport,Nampally,No Cars Available,15-07-2016 11:54:33,NA
5993,Airport,Nampally,No Cars Available,15-07-2016 11:56:37,NA
5999,Airport,Nampally,No Cars Available,15-07-2016 12:00:50,NA
5998,Railwaystation,Nampally,No Cars Available,15-07-2016 12:05:38,NA
6005,Airport,Nampally,No Cars Available,15-07-2016 12:12:45,NA
6008,Airport,Nampally,No Cars Available,15-07-2016 12:14:51,NA
6011,Airport,Nampally,No Cars Available,15-07-2016 12:21:13,NA
6015,Airport,Nampally,No Cars Available,15-07-2016 12:28:32,NA
6012,Railwaystation,Nampally,No Cars Available,15-07-2016 12:29:07,NA
6018,Airport,Nampally,No Cars Available,15-07-2016 12:34:15,NA
6019,Airport,Nampally,No Cars Available,15-07-2016 12:40:38,NA
6023,Airport,Nampally,No Cars Available,15-07-2016 12:42:42,NA
6025,Airport,Nampally,No Cars Available,15-07-2016 12:45:32,NA
6022,Airport,Nampally,No Cars Available,15-07-2016 12:50:24,NA
6029,Airport,Nampally,No Cars Available,15-07-2016 12:51:21,NA
6028,Railwaystation,Nampally,No Cars Available,15-07-2016 12:52:31,NA
6034,Airport,Nampally,No Cars Available,15-07-2016 12:57:23,NA
6036,Airport,Nampally,No Cars Available,15-07-2016 13:04:46,NA
6040,Airport,Nampally,No Cars Available,15-07-2016 13:09:54,NA
6041,Railwaystation,Nampally,No Cars Available,15-07-2016 13:10:11,NA
6038,Airport,Nampally,No Cars Available,15-07-2016 13:10:25,NA
6043,Airport,Nampally,No Cars Available,15-07-2016 13:14:10,NA
6044,Airport,Nampally,No Cars Available,15-07-2016 13:17:58,NA
6047,Airport,Nampally,No Cars Available,15-07-2016 13:25:52,NA
6048,Airport,Nampally,No Cars Available,15-07-2016 13:29:51,NA
6051,Airport,Nampally,No Cars Available,15-07-2016 13:30:10,NA
6052,Airport,Nampally,No Cars Available,15-07-2016 13:34:37,NA
6054,Airport,Nampally,No Cars Available,15-07-2016 13:35:15,NA
6053,Airport,Nampally,No Cars Available,15-07-2016 13:35:57,NA
6061,Airport,Nampally,No Cars Available,15-07-2016 13:41:06,NA
6059,Railwaystation,Nampally,No Cars Available,15-07-2016 13:44:09,NA
6060,Airport,Nampally,No Cars Available,15-07-2016 13:44:15,NA
6065,Airport,Nampally,No Cars Available,15-07-2016 13:57:54,NA
6068,Airport,Nampally,No Cars Available,15-07-2016 13:58:07,NA
6071,Airport,Nampally,No Cars Available,15-07-2016 14:00:19,NA
6070,Airport,Nampally,No Cars Available,15-07-2016 14:04:06,NA
6072,Airport,Nampally,No Cars Available,15-07-2016 14:05:38,NA
6069,Airport,Nampally,No Cars Available,15-07-2016 14:06:37,NA
6077,Airport,Nampally,No Cars Available,15-07-2016 14:10:05,NA
6075,Airport,Nampally,No Cars Available,15-07-2016 14:10:43,NA
6078,Airport,Nampally,No Cars Available,15-07-2016 14:18:01,NA
6084,Airport,Nampally,No Cars Available,15-07-2016 14:21:03,NA
6085,Airport,Nampally,No Cars Available,15-07-2016 14:23:03,NA
6083,Airport,Nampally,No Cars Available,15-07-2016 14:26:34,NA
6094,Airport,Nampally,No Cars Available,15-07-2016 14:35:30,NA
6097,Airport,Nampally,No Cars Available,15-07-2016 14:36:17,NA
6092,Railwaystation,Nampally,No Cars Available,15-07-2016 14:38:06,NA
6096,Airport,Nampally,No Cars Available,15-07-2016 14:38:55,NA
6095,Airport,Nampally,No Cars Available,15-07-2016 14:40:10,NA
6099,Airport,Nampally,No Cars Available,15-07-2016 14:41:44,NA
6109,Airport,Nampally,No Cars Available,15-07-2016 15:01:11,NA
6105,Airport,Nampally,No Cars Available,15-07-2016 15:02:50,NA
6110,Airport,Nampally,No Cars Available,15-07-2016 15:05:13,NA
6104,Airport,Nampally,No Cars Available,15-07-2016 15:08:25,NA
6115,Railwaystation,Nampally,No Cars Available,15-07-2016 15:12:08,NA
6119,Airport,Nampally,No Cars Available,15-07-2016 15:24:26,NA
6121,Airport,Nampally,No Cars Available,15-07-2016 15:27:59,NA
6126,Airport,Nampally,No Cars Available,15-07-2016 15:28:37,NA
6123,Airport,Nampally,No Cars Available,15-07-2016 15:29:25,NA
6125,Airport,Nampally,No Cars Available,15-07-2016 15:32:54,NA
6127,Airport,Nampally,No Cars Available,15-07-2016 15:34:16,NA
6130,Airport,Nampally,No Cars Available,15-07-2016 15:37:15,NA
6128,Airport,Nampally,No Cars Available,15-07-2016 15:38:20,NA
6135,Airport,Nampally,No Cars Available,15-07-2016 15:42:12,NA
6134,Airport,Nampally,No Cars Available,15-07-2016 15:46:11,NA
6136,Airport,Nampally,No Cars Available,15-07-2016 15:46:19,NA
6137,Railwaystation,Nampally,No Cars Available,15-07-2016 15:50:27,NA
6138,Airport,Nampally,No Cars Available,15-07-2016 15:52:06,NA
6143,Airport,Nampally,No Cars Available,15-07-2016 15:54:55,NA
6144,Airport,Nampally,No Cars Available,15-07-2016 16:07:31,NA
6149,Airport,Nampally,No Cars Available,15-07-2016 16:18:59,NA
6146,Railwaystation,Nampally,No Cars Available,15-07-2016 16:19:03,NA
6148,Airport,Nampally,No Cars Available,15-07-2016 16:20:39,NA
6155,Airport,Nampally,No Cars Available,15-07-2016 16:24:44,NA
6151,Airport,Nampally,No Cars Available,15-07-2016 16:25:38,NA
6154,Airport,Nampally,No Cars Available,15-07-2016 16:25:51,NA
6156,Airport,Nampally,No Cars Available,15-07-2016 16:32:42,NA
6162,Airport,Nampally,No Cars Available,15-07-2016 16:37:26,NA
6163,Airport,Nampally,No Cars Available,15-07-2016 16:37:36,NA
6161,Airport,Nampally,No Cars Available,15-07-2016 16:38:45,NA
6168,Airport,Nampally,No Cars Available,15-07-2016 16:41:53,NA
6169,Airport,Nampally,No Cars Available,15-07-2016 16:42:53,NA
6164,Airport,Nampally,No Cars Available,15-07-2016 16:43:12,NA
6165,Airport,Nampally,No Cars Available,15-07-2016 16:43:36,NA
6170,Airport,Nampally,No Cars Available,15-07-2016 16:44:22,NA
6166,Airport,Nampally,No Cars Available,15-07-2016 16:46:33,NA
6172,Airport,Nampally,No Cars Available,15-07-2016 16:47:39,NA
6171,Airport,Nampally,No Cars Available,15-07-2016 16:51:23,NA
6174,Airport,Nampally,No Cars Available,15-07-2016 16:53:23,NA
6177,Airport,Nampally,No Cars Available,15-07-2016 17:00:26,NA
6181,Railwaystation,Nampally,No Cars Available,15-07-2016 17:05:16,NA
6178,Airport,Nampally,No Cars Available,15-07-2016 17:06:38,NA
6186,Railwaystation,Nampally,No Cars Available,15-07-2016 17:08:43,NA
6184,Railwaystation,Nampally,No Cars Available,15-07-2016 17:08:54,NA
6185,Railwaystation,Nampally,No Cars Available,15-07-2016 17:11:14,NA
6195,Airport,Nampally,No Cars Available,15-07-2016 17:13:58,NA
6194,Railwaystation,Nampally,No Cars Available,15-07-2016 17:14:08,NA
6183,Railwaystation,Nampally,No Cars Available,15-07-2016 17:14:28,NA
6201,Railwaystation,Nampally,No Cars Available,15-07-2016 17:15:57,NA
6188,Railwaystation,Nampally,No Cars Available,15-07-2016 17:16:13,NA
6189,Railwaystation,Nampally,No Cars Available,15-07-2016 17:16:52,NA
6206,Railwaystation,Nampally,No Cars Available,15-07-2016 17:22:03,NA
6202,Railwaystation,Nampally,No Cars Available,15-07-2016 17:22:39,NA
6200,Railwaystation,Nampally,No Cars Available,15-07-2016 17:22:51,NA
6204,Railwaystation,Nampally,No Cars Available,15-07-2016 17:26:10,NA
6207,Railwaystation,Nampally,No Cars Available,15-07-2016 17:27:28,NA
6212,Railwaystation,Nampally,No Cars Available,15-07-2016 17:28:26,NA
6222,Railwaystation,Nampally,No Cars Available,15-07-2016 17:28:39,NA
6225,Railwaystation,Nampally,No Cars Available,15-07-2016 17:32:56,NA
6218,Railwaystation,Nampally,No Cars Available,15-07-2016 17:34:28,NA
6210,Railwaystation,Nampally,No Cars Available,15-07-2016 17:35:20,NA
6215,Railwaystation,Nampally,No Cars Available,15-07-2016 17:35:39,NA
6224,Airport,Nampally,No Cars Available,15-07-2016 17:35:52,NA
6220,Railwaystation,Nampally,No Cars Available,15-07-2016 17:36:15,NA
6216,Railwaystation,Nampally,No Cars Available,15-07-2016 17:37:12,NA
6223,Railwaystation,Nampally,No Cars Available,15-07-2016 17:37:12,NA
6211,Railwaystation,Nampally,No Cars Available,15-07-2016 17:37:44,NA
6219,Railwaystation,Nampally,No Cars Available,15-07-2016 17:39:44,NA
6227,Airport,Nampally,No Cars Available,15-07-2016 17:42:07,NA
6238,Railwaystation,Nampally,No Cars Available,15-07-2016 17:44:18,NA
6230,Railwaystation,Nampally,No Cars Available,15-07-2016 17:44:31,NA
6244,Railwaystation,Nampally,No Cars Available,15-07-2016 17:46:24,NA
6233,Railwaystation,Nampally,No Cars Available,15-07-2016 17:48:34,NA
6240,Railwaystation,Nampally,No Cars Available,15-07-2016 17:48:55,NA
6236,Railwaystation,Nampally,No Cars Available,15-07-2016 17:51:02,NA
6234,Railwaystation,Nampally,No Cars Available,15-07-2016 17:51:18,NA
6239,Railwaystation,Nampally,No Cars Available,15-07-2016 17:52:26,NA
6241,Railwaystation,Nampally,No Cars Available,15-07-2016 17:54:59,NA
6246,Railwaystation,Nampally,No Cars Available,15-07-2016 17:56:33,NA
6255,Railwaystation,Nampally,No Cars Available,15-07-2016 17:57:07,NA
6256,Railwaystation,Nampally,No Cars Available,15-07-2016 18:01:11,NA
6251,Railwaystation,Nampally,No Cars Available,15-07-2016 18:02:07,NA
6263,Railwaystation,Nampally,No Cars Available,15-07-2016 18:02:24,NA
6258,Railwaystation,Nampally,No Cars Available,15-07-2016 18:03:01,NA
6243,Railwaystation,Nampally,No Cars Available,15-07-2016 18:04:28,NA
6259,Railwaystation,Nampally,No Cars Available,15-07-2016 18:04:51,NA
6260,Railwaystation,Nampally,No Cars Available,15-07-2016 18:05:56,NA
6268,Railwaystation,Nampally,No Cars Available,15-07-2016 18:06:23,NA
6247,Railwaystation,Nampally,No Cars Available,15-07-2016 18:06:35,NA
6269,Railwaystation,Nampally,No Cars Available,15-07-2016 18:06:52,NA
6265,Railwaystation,Nampally,No Cars Available,15-07-2016 18:10:18,NA
6266,Railwaystation,Nampally,No Cars Available,15-07-2016 18:10:20,NA
6277,Railwaystation,Nampally,No Cars Available,15-07-2016 18:10:29,NA
6282,Railwaystation,Nampally,No Cars Available,15-07-2016 18:12:14,NA
6272,Railwaystation,Nampally,No Cars Available,15-07-2016 18:13:22,NA
6275,Railwaystation,Nampally,No Cars Available,15-07-2016 18:13:56,NA
6280,Railwaystation,Nampally,No Cars Available,15-07-2016 18:14:38,NA
6283,Railwaystation,Nampally,No Cars Available,15-07-2016 18:14:52,NA
6279,Railwaystation,Nampally,No Cars Available,15-07-2016 18:15:02,NA
6264,Railwaystation,Nampally,No Cars Available,15-07-2016 18:15:40,NA
6290,Railwaystation,Nampally,No Cars Available,15-07-2016 18:15:46,NA
6276,Railwaystation,Nampally,No Cars Available,15-07-2016 18:16:11,NA
6294,Railwaystation,Nampally,No Cars Available,15-07-2016 18:17:11,NA
6285,Railwaystation,Nampally,No Cars Available,15-07-2016 18:18:28,NA
6296,Railwaystation,Nampally,No Cars Available,15-07-2016 18:19:03,NA
6287,Railwaystation,Nampally,No Cars Available,15-07-2016 18:19:55,NA
6286,Airport,Nampally,No Cars Available,15-07-2016 18:20:36,NA
6289,Railwaystation,Nampally,No Cars Available,15-07-2016 18:22:01,NA
6291,Railwaystation,Nampally,No Cars Available,15-07-2016 18:22:36,NA
6293,Railwaystation,Nampally,No Cars Available,15-07-2016 18:23:02,NA
6298,Railwaystation,Nampally,No Cars Available,15-07-2016 18:24:14,NA
6295,Railwaystation,Nampally,No Cars Available,15-07-2016 18:24:55,NA
6292,Railwaystation,Nampally,No Cars Available,15-07-2016 18:25:07,NA
6312,Railwaystation,Nampally,No Cars Available,15-07-2016 18:25:29,NA
6305,Railwaystation,Nampally,No Cars Available,15-07-2016 18:27:49,NA
6307,Airport,Nampally,No Cars Available,15-07-2016 18:28:55,NA
6306,Railwaystation,Nampally,No Cars Available,15-07-2016 18:29:36,NA
6315,Railwaystation,Nampally,No Cars Available,15-07-2016 18:30:33,NA
6313,Railwaystation,Nampally,No Cars Available,15-07-2016 18:30:45,NA
6308,Railwaystation,Nampally,No Cars Available,15-07-2016 18:30:48,NA
6319,Airport,Nampally,No Cars Available,15-07-2016 18:31:59,NA
6320,Railwaystation,Nampally,No Cars Available,15-07-2016 18:32:47,NA
6325,Railwaystation,Nampally,No Cars Available,15-07-2016 18:33:07,NA
6311,Airport,Nampally,No Cars Available,15-07-2016 18:33:11,NA
6318,Railwaystation,Nampally,No Cars Available,15-07-2016 18:34:36,NA
6322,Railwaystation,Nampally,No Cars Available,15-07-2016 18:37:54,NA
6324,Railwaystation,Nampally,No Cars Available,15-07-2016 18:38:18,NA
6327,Railwaystation,Nampally,No Cars Available,15-07-2016 18:43:08,NA
6328,Railwaystation,Nampally,No Cars Available,15-07-2016 18:44:01,NA
6330,Railwaystation,Nampally,No Cars Available,15-07-2016 18:44:06,NA
6331,Railwaystation,Nampally,No Cars Available,15-07-2016 18:44:37,NA
6337,Railwaystation,Nampally,No Cars Available,15-07-2016 18:45:29,NA
6339,Railwaystation,Nampally,No Cars Available,15-07-2016 18:45:52,NA
6342,Railwaystation,Nampally,No Cars Available,15-07-2016 18:48:52,NA
6326,Railwaystation,Nampally,No Cars Available,15-07-2016 18:49:03,NA
6340,Railwaystation,Nampally,No Cars Available,15-07-2016 18:49:05,NA
6336,Railwaystation,Nampally,No Cars Available,15-07-2016 18:49:34,NA
6332,Railwaystation,Nampally,No Cars Available,15-07-2016 18:49:52,NA
6341,Railwaystation,Nampally,No Cars Available,15-07-2016 18:50:36,NA
6347,Railwaystation,Nampally,No Cars Available,15-07-2016 18:52:36,NA
6344,Railwaystation,Nampally,No Cars Available,15-07-2016 18:53:38,NA
6349,Airport,Nampally,No Cars Available,15-07-2016 18:55:00,NA
6351,Railwaystation,Nampally,No Cars Available,15-07-2016 18:56:18,NA
6356,Railwaystation,Nampally,No Cars Available,15-07-2016 18:56:46,NA
6355,Railwaystation,Nampally,No Cars Available,15-07-2016 18:59:24,NA
6358,Railwaystation,Nampally,No Cars Available,15-07-2016 18:59:48,NA
6359,Railwaystation,Nampally,No Cars Available,15-07-2016 18:59:56,NA
6357,Railwaystation,Nampally,No Cars Available,15-07-2016 19:02:00,NA
6352,Railwaystation,Nampally,No Cars Available,15-07-2016 19:02:10,NA
6360,Railwaystation,Nampally,No Cars Available,15-07-2016 19:04:23,NA
6373,Railwaystation,Nampally,No Cars Available,15-07-2016 19:05:34,NA
6361,Railwaystation,Nampally,No Cars Available,15-07-2016 19:06:52,NA
6368,Railwaystation,Nampally,No Cars Available,15-07-2016 19:07:35,NA
6365,Railwaystation,Nampally,No Cars Available,15-07-2016 19:08:15,NA
6371,Railwaystation,Nampally,No Cars Available,15-07-2016 19:08:58,NA
6366,Railwaystation,Nampally,No Cars Available,15-07-2016 19:09:02,NA
6370,Railwaystation,Nampally,No Cars Available,15-07-2016 19:09:08,NA
6378,Railwaystation,Nampally,No Cars Available,15-07-2016 19:11:17,NA
6369,Railwaystation,Nampally,No Cars Available,15-07-2016 19:11:44,NA
6381,Railwaystation,Nampally,No Cars Available,15-07-2016 19:18:21,NA
6388,Airport,Nampally,No Cars Available,15-07-2016 19:18:28,NA
6391,Railwaystation,Nampally,No Cars Available,15-07-2016 19:19:01,NA
6389,Railwaystation,Nampally,No Cars Available,15-07-2016 19:19:20,NA
6394,Railwaystation,Nampally,No Cars Available,15-07-2016 19:19:36,NA
6395,Railwaystation,Nampally,No Cars Available,15-07-2016 19:19:46,NA
6396,Railwaystation,Nampally,No Cars Available,15-07-2016 19:19:53,NA
6387,Railwaystation,Nampally,No Cars Available,15-07-2016 19:20:56,NA
6383,Railwaystation,Nampally,No Cars Available,15-07-2016 19:21:44,NA
